% Dataset used in the tabular data benchmark https://github.com/LeoGrin/tabular-benchmark, transformed in the same way. This dataset belongs to the "classification on numerical features" benchmark. Original description: 
%  
% **Author**: Paulo Cortez, Sergio Moro
% **Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/bank+marketing)
% **Please cite**: S. Moro, R. Laureano and P. Cortez. Using Data Mining for Bank Direct Marketing: An Application of the CRISP-DM Methodology. In P. Novais et al. (Eds.), Proceedings of the European Simulation and Modelling Conference - ESM'2011, pp. 117-121, Guimaraes, Portugal, October, 2011. EUROSIS.       
%
% **Bank Marketing**  
% The data is related with direct marketing campaigns of a Portuguese banking institution. The marketing campaigns were based on phone calls. Often, more than one contact to the same client was required, in order to access if the product (bank term deposit) would be (or not) subscribed. 
%
% The classification goal is to predict if the client will subscribe a term deposit (variable y).
%
% ### Attribute information  
% For more information, read [Moro et al., 2011].
%
% Input variables:
%
% - bank client data:
%
% 1 - age (numeric) 
%
% 2 - job : type of job (categorical: "admin.","unknown","unemployed","management","housemaid","entrepreneur", "student","blue-collar","self-employed","retired","technician","services") 
%
% 3 - marital : marital status (categorical: "married","divorced","single"; note: "divorced"  means divorced or widowed) 
%
% 4 - education (categorical: "unknown","secondary","primary","tertiary") 
%
% 5 - default: has credit in default? (binary: "yes","no") 
%
% 6 - balance: average yearly balance, in euros (numeric) 
%
% 7 - housing: has housing loan? (binary: "yes","no") 
%
% 8 - loan: has personal loan? (binary: "yes","no")
%
% - related with the last contact of the current campaign:
%
% 9 - contact: contact communication type (categorical: "unknown","telephone","cellular")
%
% 10 - day: last contact day of the month (numeric)
%
% 11 - month: last contact month of year (categorical: "jan", "feb", "mar", ..., "nov", "dec")
%
% 12 - duration: last contact duration, in seconds (numeric)
%
% - other attributes:
%
% 13 - campaign: number of contacts performed during this campaign and for this client (numeric, includes last contact)
%
% 14 - pdays: number of days that passed by after the client was last contacted from a previous campaign (numeric, -1 means client was not previously contacted) 
%
% 15 - previous: number of contacts performed before this campaign and for this client (numeric) 
%
% 16 - poutcome: outcome of the previous marketing campaign (categorical: "unknown","other","failure","success")
%  
% - output variable (desired target):
%
% 17 - y - has the client subscribed a term deposit? (binary: "yes","no")
@RELATION bank-marketing

@ATTRIBUTE V1 REAL
@ATTRIBUTE V6 REAL
@ATTRIBUTE V10 REAL
@ATTRIBUTE V12 REAL
@ATTRIBUTE V13 REAL
@ATTRIBUTE V14 REAL
@ATTRIBUTE V15 REAL
@ATTRIBUTE Class {1, 2}

@DATA
35.0,0.0,20.0,1205.0,1.0,-1.0,0.0,2
29.0,271.0,20.0,1882.0,2.0,-1.0,0.0,2
35.0,102.0,20.0,1334.0,1.0,-1.0,0.0,2
31.0,2.0,20.0,182.0,2.0,-1.0,0.0,2
35.0,4170.0,20.0,1777.0,1.0,-1.0,0.0,2
34.0,85.0,20.0,1182.0,4.0,-1.0,0.0,2
31.0,431.0,20.0,1045.0,1.0,-1.0,0.0,2
44.0,982.0,20.0,650.0,3.0,-1.0,0.0,2
36.0,408.0,20.0,1063.0,2.0,-1.0,0.0,2
39.0,1022.0,20.0,1410.0,2.0,-1.0,0.0,2
35.0,4822.0,20.0,843.0,2.0,-1.0,0.0,2
41.0,1250.0,20.0,1392.0,2.0,-1.0,0.0,2
31.0,3311.0,20.0,719.0,1.0,-1.0,0.0,2
31.0,216.0,21.0,565.0,1.0,-1.0,0.0,2
34.0,1207.0,21.0,905.0,1.0,-1.0,0.0,2
32.0,791.0,21.0,783.0,2.0,-1.0,0.0,2
36.0,849.0,21.0,958.0,2.0,-1.0,0.0,2
30.0,239.0,21.0,412.0,1.0,-1.0,0.0,2
37.0,1211.0,21.0,795.0,1.0,-1.0,0.0,2
54.0,487.0,21.0,828.0,4.0,-1.0,0.0,2
36.0,599.0,21.0,649.0,2.0,-1.0,0.0,2
31.0,825.0,21.0,506.0,2.0,-1.0,0.0,2
27.0,2183.0,21.0,857.0,1.0,-1.0,0.0,2
34.0,4499.0,21.0,1681.0,1.0,-1.0,0.0,2
32.0,-198.0,21.0,681.0,3.0,-1.0,0.0,2
30.0,1289.0,21.0,1697.0,2.0,-1.0,0.0,2
32.0,4665.0,21.0,860.0,2.0,-1.0,0.0,2
37.0,3326.0,21.0,799.0,1.0,-1.0,0.0,2
38.0,622.0,21.0,611.0,2.0,-1.0,0.0,2
32.0,783.0,21.0,923.0,3.0,-1.0,0.0,2
33.0,0.0,21.0,521.0,3.0,-1.0,0.0,2
35.0,994.0,23.0,1349.0,8.0,-1.0,0.0,2
35.0,1354.0,23.0,736.0,2.0,-1.0,0.0,2
30.0,239.0,23.0,785.0,1.0,-1.0,0.0,2
30.0,278.0,23.0,1073.0,1.0,-1.0,0.0,2
34.0,2495.0,23.0,924.0,1.0,-1.0,0.0,2
45.0,-311.0,23.0,1030.0,1.0,-1.0,0.0,2
45.0,149.0,23.0,893.0,3.0,-1.0,0.0,2
33.0,1464.0,23.0,588.0,3.0,-1.0,0.0,2
33.0,3546.0,23.0,777.0,2.0,-1.0,0.0,2
44.0,5773.0,23.0,597.0,6.0,-1.0,0.0,2
40.0,278.0,23.0,1015.0,3.0,-1.0,0.0,2
31.0,2910.0,23.0,1392.0,2.0,-1.0,0.0,2
30.0,541.0,26.0,414.0,2.0,-1.0,0.0,2
44.0,1262.0,26.0,788.0,11.0,-1.0,0.0,2
34.0,-538.0,26.0,682.0,1.0,-1.0,0.0,2
31.0,747.0,26.0,543.0,2.0,-1.0,0.0,2
45.0,61.0,26.0,745.0,4.0,-1.0,0.0,2
37.0,125.0,26.0,679.0,2.0,-1.0,0.0,2
28.0,0.0,26.0,1560.0,2.0,-1.0,0.0,2
32.0,620.0,26.0,1234.0,3.0,-1.0,0.0,2
37.0,316.0,26.0,642.0,2.0,-1.0,0.0,2
34.0,2287.0,26.0,895.0,4.0,-1.0,0.0,2
38.0,198.0,26.0,431.0,2.0,-1.0,0.0,2
28.0,460.0,26.0,741.0,6.0,-1.0,0.0,2
31.0,1145.0,26.0,1272.0,4.0,-1.0,0.0,2
30.0,129.0,26.0,1446.0,7.0,-1.0,0.0,2
30.0,1265.0,26.0,414.0,2.0,-1.0,0.0,2
59.0,-22.0,26.0,748.0,3.0,-1.0,0.0,2
24.0,685.0,26.0,896.0,3.0,-1.0,0.0,2
26.0,901.0,26.0,764.0,2.0,-1.0,0.0,2
59.0,351.0,27.0,1063.0,5.0,-1.0,0.0,2
53.0,-725.0,27.0,1205.0,1.0,-1.0,0.0,2
30.0,0.0,27.0,1051.0,1.0,-1.0,0.0,2
28.0,939.0,27.0,740.0,1.0,-1.0,0.0,2
37.0,274.0,27.0,731.0,3.0,-1.0,0.0,2
24.0,2984.0,27.0,935.0,1.0,-1.0,0.0,2
30.0,-213.0,27.0,751.0,1.0,-1.0,0.0,2
25.0,97.0,27.0,709.0,1.0,-1.0,0.0,2
44.0,51.0,27.0,3094.0,2.0,-1.0,0.0,2
29.0,314.0,28.0,938.0,2.0,-1.0,0.0,2
26.0,6840.0,28.0,1560.0,2.0,-1.0,0.0,2
26.0,668.0,28.0,576.0,3.0,-1.0,0.0,2
27.0,54.0,28.0,543.0,2.0,-1.0,0.0,2
25.0,1242.0,28.0,615.0,2.0,-1.0,0.0,2
28.0,292.0,28.0,507.0,1.0,-1.0,0.0,2
23.0,665.0,28.0,1183.0,1.0,-1.0,0.0,2
27.0,294.0,28.0,694.0,2.0,-1.0,0.0,2
23.0,1129.0,28.0,806.0,1.0,-1.0,0.0,2
46.0,57.0,28.0,796.0,1.0,-1.0,0.0,2
23.0,854.0,28.0,664.0,2.0,-1.0,0.0,2
57.0,0.0,28.0,648.0,1.0,-1.0,0.0,2
34.0,1058.0,28.0,864.0,2.0,-1.0,0.0,2
28.0,949.0,28.0,1730.0,1.0,-1.0,0.0,2
51.0,606.0,28.0,560.0,9.0,-1.0,0.0,2
35.0,0.0,29.0,543.0,1.0,-1.0,0.0,2
35.0,404.0,29.0,539.0,1.0,-1.0,0.0,2
27.0,2486.0,29.0,733.0,1.0,-1.0,0.0,2
56.0,249.0,29.0,791.0,2.0,-1.0,0.0,2
45.0,3354.0,29.0,746.0,1.0,-1.0,0.0,2
60.0,0.0,29.0,1207.0,1.0,-1.0,0.0,2
56.0,589.0,29.0,535.0,2.0,-1.0,0.0,2
33.0,127.0,29.0,1059.0,2.0,-1.0,0.0,2
27.0,12956.0,29.0,789.0,3.0,-1.0,0.0,2
30.0,873.0,29.0,792.0,3.0,-1.0,0.0,2
45.0,594.0,29.0,833.0,2.0,-1.0,0.0,2
29.0,-20.0,29.0,814.0,2.0,-1.0,0.0,2
38.0,4692.0,29.0,1363.0,2.0,-1.0,0.0,2
34.0,1031.0,29.0,751.0,3.0,-1.0,0.0,2
30.0,486.0,29.0,1109.0,3.0,-1.0,0.0,2
44.0,1593.0,29.0,828.0,3.0,-1.0,0.0,2
36.0,7606.0,30.0,917.0,1.0,-1.0,0.0,2
40.0,5637.0,30.0,553.0,3.0,-1.0,0.0,2
38.0,226.0,30.0,762.0,3.0,-1.0,0.0,2
36.0,366.0,30.0,1133.0,2.0,-1.0,0.0,2
37.0,16.0,30.0,638.0,1.0,-1.0,0.0,2
35.0,565.0,30.0,763.0,1.0,-1.0,0.0,2
48.0,0.0,30.0,682.0,1.0,-1.0,0.0,2
38.0,19.0,30.0,604.0,2.0,-1.0,0.0,2
40.0,1082.0,30.0,854.0,2.0,-1.0,0.0,2
42.0,1713.0,30.0,855.0,2.0,-1.0,0.0,2
46.0,14481.0,30.0,1269.0,1.0,-1.0,0.0,2
35.0,5724.0,30.0,691.0,10.0,-1.0,0.0,2
34.0,1451.0,30.0,1097.0,15.0,-1.0,0.0,2
29.0,121.0,30.0,1500.0,2.0,-1.0,0.0,2
32.0,-34.0,30.0,1236.0,2.0,-1.0,0.0,2
50.0,3674.0,30.0,886.0,3.0,-1.0,0.0,2
35.0,698.0,30.0,1343.0,3.0,-1.0,0.0,2
36.0,4136.0,30.0,812.0,3.0,-1.0,0.0,2
53.0,2656.0,30.0,1980.0,2.0,-1.0,0.0,2
32.0,562.0,30.0,722.0,3.0,-1.0,0.0,2
46.0,2904.0,30.0,984.0,2.0,-1.0,0.0,2
26.0,1004.0,30.0,228.0,2.0,-1.0,0.0,2
45.0,410.0,30.0,891.0,4.0,-1.0,0.0,2
31.0,0.0,30.0,745.0,12.0,-1.0,0.0,2
29.0,0.0,30.0,539.0,12.0,-1.0,0.0,2
53.0,62.0,30.0,1044.0,5.0,-1.0,0.0,2
27.0,416.0,30.0,1193.0,2.0,-1.0,0.0,2
39.0,2763.0,2.0,526.0,2.0,-1.0,0.0,2
36.0,2984.0,2.0,394.0,1.0,-1.0,0.0,2
41.0,143.0,2.0,659.0,2.0,-1.0,0.0,2
36.0,0.0,2.0,1036.0,1.0,-1.0,0.0,2
32.0,696.0,2.0,815.0,1.0,-1.0,0.0,2
35.0,152.0,2.0,563.0,1.0,-1.0,0.0,2
36.0,-78.0,2.0,1068.0,1.0,-1.0,0.0,2
35.0,867.0,2.0,230.0,3.0,-1.0,0.0,2
30.0,953.0,2.0,747.0,2.0,-1.0,0.0,2
42.0,443.0,2.0,671.0,5.0,-1.0,0.0,2
42.0,-1129.0,2.0,555.0,5.0,-1.0,0.0,2
32.0,415.0,2.0,777.0,4.0,-1.0,0.0,2
40.0,1960.0,2.0,605.0,6.0,-1.0,0.0,2
29.0,260.0,2.0,707.0,14.0,-1.0,0.0,2
44.0,-411.0,2.0,432.0,4.0,-1.0,0.0,2
32.0,1279.0,3.0,1173.0,3.0,-1.0,0.0,2
31.0,86.0,3.0,963.0,2.0,-1.0,0.0,2
40.0,-754.0,3.0,941.0,3.0,-1.0,0.0,2
43.0,0.0,3.0,1025.0,7.0,-1.0,0.0,2
27.0,178.0,3.0,732.0,2.0,-1.0,0.0,2
37.0,278.0,3.0,1045.0,3.0,-1.0,0.0,2
23.0,425.0,3.0,768.0,1.0,-1.0,0.0,2
25.0,168.0,3.0,801.0,1.0,-1.0,0.0,2
26.0,-36.0,3.0,482.0,2.0,-1.0,0.0,2
47.0,126.0,3.0,2456.0,2.0,-1.0,0.0,2
45.0,1893.0,3.0,1259.0,6.0,-1.0,0.0,2
35.0,-87.0,3.0,1363.0,7.0,-1.0,0.0,2
32.0,6281.0,3.0,1336.0,4.0,-1.0,0.0,2
45.0,644.0,4.0,633.0,1.0,-1.0,0.0,2
24.0,-389.0,4.0,1242.0,1.0,-1.0,0.0,2
30.0,377.0,4.0,524.0,15.0,-1.0,0.0,2
33.0,76.0,4.0,1141.0,4.0,-1.0,0.0,2
29.0,-271.0,4.0,578.0,1.0,-1.0,0.0,2
38.0,5839.0,4.0,984.0,2.0,-1.0,0.0,2
23.0,492.0,4.0,638.0,1.0,-1.0,0.0,2
27.0,99.0,4.0,767.0,2.0,-1.0,0.0,2
27.0,-713.0,4.0,525.0,2.0,-1.0,0.0,2
29.0,32.0,4.0,563.0,1.0,-1.0,0.0,2
30.0,543.0,4.0,1449.0,6.0,-1.0,0.0,2
36.0,403.0,4.0,920.0,1.0,-1.0,0.0,2
27.0,419.0,4.0,1181.0,2.0,-1.0,0.0,2
35.0,437.0,4.0,908.0,1.0,-1.0,0.0,2
50.0,705.0,5.0,504.0,1.0,-1.0,0.0,2
36.0,1772.0,5.0,208.0,1.0,-1.0,0.0,2
59.0,0.0,5.0,812.0,1.0,-1.0,0.0,2
59.0,-88.0,5.0,910.0,2.0,-1.0,0.0,2
47.0,0.0,5.0,1446.0,1.0,-1.0,0.0,2
58.0,853.0,5.0,1149.0,2.0,-1.0,0.0,2
37.0,240.0,5.0,1123.0,1.0,-1.0,0.0,2
46.0,849.0,5.0,508.0,2.0,-1.0,0.0,2
43.0,318.0,5.0,736.0,2.0,-1.0,0.0,2
27.0,703.0,5.0,590.0,3.0,-1.0,0.0,2
38.0,61.0,5.0,636.0,1.0,-1.0,0.0,2
53.0,104.0,5.0,701.0,1.0,-1.0,0.0,2
47.0,1996.0,5.0,761.0,2.0,-1.0,0.0,2
56.0,1238.0,5.0,1558.0,1.0,-1.0,0.0,2
41.0,879.0,5.0,1053.0,2.0,-1.0,0.0,2
29.0,425.0,5.0,562.0,15.0,-1.0,0.0,2
35.0,188.0,5.0,1865.0,2.0,-1.0,0.0,2
38.0,3239.0,5.0,817.0,2.0,-1.0,0.0,2
50.0,416.0,5.0,494.0,5.0,-1.0,0.0,2
45.0,844.0,5.0,1018.0,3.0,-1.0,0.0,2
35.0,860.0,5.0,884.0,4.0,-1.0,0.0,2
35.0,1015.0,5.0,406.0,2.0,-1.0,0.0,2
39.0,1047.0,6.0,554.0,1.0,-1.0,0.0,2
26.0,639.0,6.0,709.0,5.0,-1.0,0.0,2
26.0,710.0,6.0,1276.0,2.0,-1.0,0.0,2
37.0,1508.0,6.0,381.0,2.0,-1.0,0.0,2
30.0,223.0,6.0,862.0,11.0,-1.0,0.0,2
38.0,619.0,6.0,460.0,4.0,-1.0,0.0,2
28.0,-1042.0,6.0,712.0,2.0,-1.0,0.0,2
54.0,351.0,6.0,642.0,2.0,-1.0,0.0,2
41.0,1461.0,6.0,554.0,2.0,-1.0,0.0,2
37.0,319.0,6.0,467.0,3.0,-1.0,0.0,2
53.0,480.0,6.0,648.0,2.0,-1.0,0.0,2
29.0,213.0,6.0,2653.0,3.0,-1.0,0.0,2
35.0,68.0,6.0,1085.0,1.0,-1.0,0.0,2
47.0,295.0,6.0,94.0,2.0,-1.0,0.0,2
28.0,2788.0,6.0,369.0,2.0,-1.0,0.0,2
36.0,1245.0,6.0,1469.0,9.0,-1.0,0.0,2
55.0,7561.0,6.0,685.0,3.0,-1.0,0.0,2
49.0,-46.0,9.0,1055.0,10.0,-1.0,0.0,2
50.0,1595.0,9.0,882.0,1.0,-1.0,0.0,2
43.0,1046.0,9.0,901.0,1.0,-1.0,0.0,2
58.0,1382.0,9.0,700.0,1.0,-1.0,0.0,2
38.0,217.0,9.0,491.0,6.0,-1.0,0.0,2
48.0,183.0,9.0,940.0,1.0,-1.0,0.0,2
59.0,1321.0,9.0,3881.0,3.0,-1.0,0.0,2
38.0,1805.0,9.0,952.0,2.0,-1.0,0.0,2
58.0,25.0,9.0,486.0,3.0,-1.0,0.0,2
52.0,-519.0,9.0,442.0,8.0,-1.0,0.0,2
36.0,4844.0,9.0,1137.0,3.0,-1.0,0.0,2
42.0,5345.0,11.0,878.0,3.0,-1.0,0.0,2
41.0,812.0,11.0,583.0,4.0,-1.0,0.0,2
42.0,105.0,11.0,1159.0,4.0,-1.0,0.0,2
39.0,-190.0,11.0,893.0,8.0,-1.0,0.0,2
57.0,625.0,11.0,867.0,1.0,-1.0,0.0,2
51.0,1435.0,11.0,587.0,1.0,-1.0,0.0,2
52.0,293.0,11.0,706.0,1.0,-1.0,0.0,2
59.0,1033.0,11.0,1199.0,1.0,-1.0,0.0,2
56.0,1210.0,11.0,935.0,1.0,-1.0,0.0,2
49.0,64.0,11.0,586.0,1.0,-1.0,0.0,2
35.0,164.0,11.0,967.0,2.0,-1.0,0.0,2
36.0,1766.0,11.0,595.0,2.0,-1.0,0.0,2
40.0,1248.0,11.0,1290.0,2.0,-1.0,0.0,2
37.0,8828.0,12.0,1010.0,3.0,-1.0,0.0,2
55.0,0.0,12.0,614.0,2.0,-1.0,0.0,2
58.0,826.0,12.0,885.0,1.0,-1.0,0.0,2
39.0,2630.0,12.0,651.0,5.0,-1.0,0.0,2
47.0,3727.0,12.0,993.0,6.0,-1.0,0.0,2
40.0,406.0,12.0,577.0,2.0,-1.0,0.0,2
35.0,2999.0,12.0,1141.0,6.0,-1.0,0.0,2
48.0,1000.0,12.0,1268.0,2.0,-1.0,0.0,2
27.0,18188.0,12.0,541.0,17.0,-1.0,0.0,2
48.0,503.0,12.0,1243.0,7.0,-1.0,0.0,2
24.0,-203.0,12.0,465.0,3.0,-1.0,0.0,2
49.0,361.0,16.0,513.0,2.0,-1.0,0.0,2
36.0,274.0,16.0,686.0,11.0,-1.0,0.0,2
52.0,3687.0,16.0,741.0,4.0,-1.0,0.0,2
38.0,1627.0,16.0,1323.0,9.0,-1.0,0.0,2
42.0,323.0,16.0,617.0,1.0,-1.0,0.0,2
36.0,981.0,16.0,1093.0,1.0,-1.0,0.0,2
36.0,638.0,16.0,1395.0,2.0,-1.0,0.0,2
48.0,3229.0,16.0,1089.0,1.0,-1.0,0.0,2
51.0,1610.0,16.0,1248.0,3.0,-1.0,0.0,2
51.0,33.0,16.0,721.0,3.0,-1.0,0.0,2
46.0,536.0,16.0,750.0,2.0,-1.0,0.0,2
37.0,0.0,16.0,637.0,6.0,-1.0,0.0,2
36.0,3057.0,16.0,2769.0,4.0,-1.0,0.0,2
47.0,2892.0,17.0,556.0,1.0,-1.0,0.0,2
40.0,0.0,17.0,522.0,1.0,-1.0,0.0,2
56.0,4266.0,17.0,490.0,4.0,-1.0,0.0,2
38.0,110.0,17.0,1051.0,3.0,-1.0,0.0,2
38.0,3316.0,17.0,1345.0,3.0,-1.0,0.0,2
40.0,106.0,17.0,676.0,2.0,-1.0,0.0,2
39.0,2303.0,17.0,775.0,3.0,-1.0,0.0,2
60.0,3301.0,17.0,2621.0,3.0,-1.0,0.0,2
51.0,67.0,18.0,835.0,1.0,-1.0,0.0,2
39.0,426.0,18.0,1029.0,1.0,-1.0,0.0,2
51.0,9.0,18.0,371.0,2.0,-1.0,0.0,2
27.0,-97.0,18.0,1528.0,2.0,-1.0,0.0,2
41.0,11008.0,18.0,1540.0,1.0,-1.0,0.0,2
42.0,4930.0,18.0,973.0,1.0,-1.0,0.0,2
35.0,1201.0,18.0,537.0,1.0,-1.0,0.0,2
41.0,707.0,18.0,707.0,1.0,-1.0,0.0,2
33.0,4.0,18.0,625.0,2.0,-1.0,0.0,2
46.0,126.0,18.0,1255.0,1.0,-1.0,0.0,2
44.0,1059.0,18.0,2093.0,1.0,-1.0,0.0,2
31.0,671.0,18.0,704.0,4.0,-1.0,0.0,2
51.0,1994.0,18.0,771.0,2.0,-1.0,0.0,2
32.0,607.0,18.0,1060.0,5.0,-1.0,0.0,2
41.0,219.0,18.0,1574.0,3.0,-1.0,0.0,2
41.0,3622.0,19.0,1135.0,4.0,-1.0,0.0,2
57.0,5768.0,19.0,512.0,1.0,-1.0,0.0,2
55.0,1580.0,19.0,1007.0,1.0,-1.0,0.0,2
53.0,1319.0,19.0,1318.0,3.0,-1.0,0.0,2
55.0,2152.0,19.0,922.0,2.0,-1.0,0.0,2
39.0,2843.0,19.0,585.0,1.0,-1.0,0.0,2
36.0,1352.0,19.0,2028.0,1.0,-1.0,0.0,2
40.0,0.0,19.0,952.0,4.0,-1.0,0.0,2
59.0,1115.0,19.0,834.0,1.0,-1.0,0.0,2
52.0,-309.0,19.0,500.0,2.0,-1.0,0.0,2
42.0,625.0,19.0,651.0,3.0,-1.0,0.0,2
45.0,377.0,19.0,835.0,3.0,-1.0,0.0,2
41.0,246.0,19.0,683.0,3.0,-1.0,0.0,2
27.0,61.0,19.0,1012.0,1.0,-1.0,0.0,2
25.0,-191.0,19.0,958.0,7.0,-1.0,0.0,2
43.0,519.0,20.0,973.0,2.0,-1.0,0.0,2
60.0,1690.0,20.0,1467.0,4.0,-1.0,0.0,2
48.0,5320.0,20.0,792.0,1.0,-1.0,0.0,2
44.0,522.0,20.0,911.0,1.0,-1.0,0.0,2
26.0,-46.0,20.0,382.0,7.0,-1.0,0.0,2
52.0,2269.0,20.0,1210.0,1.0,-1.0,0.0,2
50.0,396.0,20.0,716.0,2.0,-1.0,0.0,2
54.0,386.0,20.0,838.0,1.0,-1.0,0.0,2
56.0,0.0,20.0,422.0,1.0,-1.0,0.0,2
57.0,9103.0,20.0,1098.0,2.0,-1.0,0.0,2
42.0,-215.0,20.0,1573.0,5.0,-1.0,0.0,2
29.0,908.0,20.0,1663.0,1.0,-1.0,0.0,2
47.0,1694.0,20.0,560.0,3.0,-1.0,0.0,2
57.0,-92.0,20.0,1617.0,1.0,-1.0,0.0,2
40.0,188.0,20.0,570.0,2.0,-1.0,0.0,2
38.0,2885.0,20.0,1422.0,10.0,-1.0,0.0,2
46.0,0.0,20.0,1023.0,3.0,-1.0,0.0,2
49.0,947.0,20.0,808.0,2.0,-1.0,0.0,2
43.0,740.0,20.0,585.0,2.0,-1.0,0.0,2
45.0,655.0,20.0,693.0,3.0,-1.0,0.0,2
24.0,867.0,20.0,546.0,10.0,-1.0,0.0,2
53.0,3765.0,20.0,1094.0,3.0,-1.0,0.0,2
40.0,1009.0,20.0,1036.0,5.0,-1.0,0.0,2
38.0,6360.0,20.0,1409.0,2.0,-1.0,0.0,2
36.0,4145.0,20.0,988.0,4.0,-1.0,0.0,2
27.0,-27.0,23.0,498.0,2.0,-1.0,0.0,2
26.0,-122.0,23.0,670.0,3.0,-1.0,0.0,2
43.0,149.0,23.0,662.0,2.0,-1.0,0.0,2
25.0,52.0,24.0,528.0,2.0,-1.0,0.0,2
27.0,335.0,26.0,519.0,3.0,-1.0,0.0,2
30.0,526.0,26.0,677.0,3.0,-1.0,0.0,2
28.0,-7.0,26.0,3183.0,2.0,-1.0,0.0,2
27.0,-413.0,27.0,422.0,6.0,-1.0,0.0,2
32.0,-241.0,27.0,856.0,2.0,-1.0,0.0,2
41.0,75.0,1.0,479.0,9.0,-1.0,0.0,2
37.0,0.0,1.0,1135.0,2.0,-1.0,0.0,2
27.0,158.0,1.0,650.0,2.0,-1.0,0.0,2
29.0,84.0,3.0,587.0,3.0,-1.0,0.0,2
33.0,114.0,3.0,676.0,1.0,-1.0,0.0,2
36.0,0.0,4.0,584.0,1.0,-1.0,0.0,2
29.0,339.0,4.0,1576.0,3.0,-1.0,0.0,2
44.0,1697.0,4.0,150.0,2.0,-1.0,0.0,2
28.0,-127.0,4.0,1044.0,3.0,-1.0,0.0,2
49.0,-157.0,7.0,491.0,3.0,-1.0,0.0,2
55.0,49.0,7.0,494.0,4.0,-1.0,0.0,2
51.0,216.0,7.0,615.0,2.0,-1.0,0.0,2
39.0,506.0,7.0,718.0,2.0,-1.0,0.0,2
42.0,213.0,7.0,434.0,3.0,-1.0,0.0,2
33.0,170.0,7.0,782.0,1.0,-1.0,0.0,2
59.0,553.0,7.0,1272.0,3.0,-1.0,0.0,2
36.0,776.0,7.0,722.0,3.0,-1.0,0.0,2
45.0,879.0,7.0,621.0,2.0,-1.0,0.0,2
37.0,1633.0,7.0,629.0,2.0,-1.0,0.0,2
46.0,926.0,7.0,385.0,5.0,-1.0,0.0,2
32.0,2559.0,7.0,889.0,1.0,-1.0,0.0,2
32.0,1604.0,7.0,625.0,1.0,-1.0,0.0,2
28.0,909.0,7.0,532.0,1.0,-1.0,0.0,2
45.0,-176.0,7.0,574.0,1.0,-1.0,0.0,2
41.0,1085.0,7.0,599.0,1.0,-1.0,0.0,2
59.0,1265.0,7.0,849.0,1.0,-1.0,0.0,2
47.0,-239.0,7.0,973.0,3.0,-1.0,0.0,2
32.0,212.0,7.0,830.0,5.0,-1.0,0.0,2
31.0,726.0,7.0,719.0,2.0,-1.0,0.0,2
31.0,296.0,8.0,509.0,4.0,-1.0,0.0,2
33.0,-627.0,8.0,740.0,1.0,-1.0,0.0,2
52.0,-468.0,8.0,534.0,1.0,-1.0,0.0,2
27.0,0.0,8.0,732.0,1.0,-1.0,0.0,2
26.0,551.0,8.0,531.0,1.0,-1.0,0.0,2
25.0,0.0,8.0,634.0,1.0,-1.0,0.0,2
25.0,101.0,8.0,460.0,3.0,-1.0,0.0,2
28.0,2736.0,8.0,705.0,1.0,-1.0,0.0,2
25.0,102.0,8.0,574.0,2.0,-1.0,0.0,2
28.0,510.0,8.0,1767.0,2.0,-1.0,0.0,2
28.0,517.0,8.0,681.0,1.0,-1.0,0.0,2
33.0,37.0,8.0,1082.0,1.0,-1.0,0.0,2
45.0,854.0,8.0,730.0,1.0,-1.0,0.0,2
36.0,30.0,8.0,716.0,5.0,-1.0,0.0,2
26.0,81.0,8.0,803.0,2.0,-1.0,0.0,2
31.0,152.0,8.0,831.0,1.0,-1.0,0.0,2
38.0,0.0,8.0,635.0,1.0,-1.0,0.0,2
56.0,663.0,8.0,819.0,3.0,-1.0,0.0,2
26.0,102.0,8.0,658.0,2.0,-1.0,0.0,2
26.0,370.0,8.0,1061.0,4.0,-1.0,0.0,2
25.0,189.0,8.0,687.0,2.0,-1.0,0.0,2
26.0,111.0,9.0,537.0,1.0,-1.0,0.0,2
40.0,665.0,9.0,781.0,1.0,-1.0,0.0,2
52.0,0.0,9.0,1486.0,1.0,-1.0,0.0,2
37.0,214.0,9.0,645.0,1.0,-1.0,0.0,2
43.0,0.0,9.0,1242.0,1.0,-1.0,0.0,2
58.0,776.0,9.0,990.0,1.0,-1.0,0.0,2
41.0,1583.0,9.0,662.0,1.0,-1.0,0.0,2
49.0,0.0,9.0,625.0,1.0,-1.0,0.0,2
43.0,-754.0,9.0,727.0,3.0,-1.0,0.0,2
29.0,0.0,9.0,426.0,3.0,-1.0,0.0,2
35.0,6997.0,9.0,1121.0,1.0,-1.0,0.0,2
39.0,687.0,9.0,869.0,1.0,-1.0,0.0,2
38.0,327.0,9.0,556.0,5.0,-1.0,0.0,2
26.0,-119.0,9.0,359.0,5.0,-1.0,0.0,2
32.0,794.0,9.0,1014.0,1.0,-1.0,0.0,2
33.0,-191.0,9.0,1290.0,4.0,-1.0,0.0,2
31.0,409.0,9.0,564.0,5.0,-1.0,0.0,2
49.0,3.0,9.0,1439.0,6.0,-1.0,0.0,2
27.0,9.0,9.0,919.0,2.0,-1.0,0.0,2
30.0,155.0,9.0,1426.0,3.0,-1.0,0.0,2
35.0,1330.0,10.0,901.0,1.0,-1.0,0.0,2
26.0,-29.0,10.0,998.0,4.0,-1.0,0.0,2
